Artikelnummer;Artikelbezeichnung;EAN;Netto
41231056;Lego Creator Grünes          ;5702015867511;5.98
41231057;Lego Creator Helikopter      ;5702015867528;5.98
41231058;Lego Creator Dinosaurier     ;5702015867535;9.27
41231062;Lego Creator                 ;5702015867566;11.13
41231066;Lego Creator Forschungs-     ;5702015867900;18.84
41231070;Lego Creator Turborenn-      ;5702015867948;31.89
41231071;Lego Creator                 ;5702016074789;5.98
41231072;Lego Creator Ultimative      ;5702016075052;5.98
41231073;Lego Creator Fabelwesen      ;5702016111804;9.27
41231074;Lego Creator                 ;5702016111798;12.36
41231075;Lego Creator Outback-        ;5702016075069;12.36
41231076;Lego Creator Tollkühner      ;5702016092776;12.36
41231079;Lego Creator Surfermobil     ;5702016111262;18.85
41231086;Lego Creator Flugzeug        ;5702016367812;9.27
41231087;Lego Creator Strandbuggy     ;5702016367829;7.77
41231088;Lego Creator Bewohner        ;5702016367836;9.27
41231089;Lego Creator Rennwagen       ;5702016367843;12.36
41231090;Lego Creator Unterwasser     ;5702016367850;12.36
41231091;Lego Creator Transporter     ;5702016367867;15.71
41231092;Lego Creator Hubschrauber    ;5702016395389;5.98
41231094;Lego Creator Rennflugzeug    ;5702016367881;18.85
41240271;Lego BrickHeadz Osterhase    ;5702016122022;6.04
41241186;Lego Elves Azari und die     ;5702015865968;12.94
41241190;Lego Elves Emily Jones       ;5702016100600;9.56
41241315;Lego Friends Heartlake       ;5702015866439;12.94
41241319;Lego Friends Kakaowagen      ;5702015866491;16.18
41241322;Lego Friends Eislauf-        ;5702015866545;19.42
41241323;Lego Friends Chalet          ;5702015866552;25.9
41241327;Lego Friends Mias Zimmer     ;5702016111279;6.28
41241328;Lego Friends Stephanies      ;5702016111286;6.28
41241329;Lego Friends Olivia's        ;5702016111293;9.56
41241330;Lego Friends Fußball-        ;5702016077421;9.56
41241332;Lego Friends Emmas           ;5702016077438;12.94
41241333;Lego Friends Olivias         ;5702016111309;12.94
41241335;Lego Friends Mias            ;5702016077452;19.43
41241337;Lego Friends Schaukel        ;5702016537802;19.43
41241338;Lego Friends Stephanies      ;5702016111606;19.99
41241339;Lego Friends Mias            ;5702016111613;36.14
41241340;Lego Friends                 ;5702016111620;45.99
41241341;Lego Friends Andreas         ;5702016111637;6.28
41241342;Lego Friends Emmas Zimmer    ;5702016111644;9.56
41241344;Lego Friends Andreas         ;5702016111668;19.43
41241348;Lego Friends Abschlepp-      ;5702016112009;9.98
41241354;Lego Friends Andreas         ;5702016368727;4.94
41241355;Lego Friends Emmas           ;5702016368734;4.94
41241356;Lego Friends Stephanies      ;5702016368741;4.94
41241357;Lego Friends Olivias         ;5702016368758;4.94
41241358;Lego Friends Mias            ;5702016368765;4.94
41241360;Lego Friends Emmas           ;5702016370249;6.28
41241361;Lego Friends Mias            ;5702016370256;12.95
41241363;Lego Friends Mias            ;5702016369380;9.42
41241364;Lego Friends Stephanies      ;5702016369397;12.95
41241365;Lego Friends Emmas           ;5702016369403;16.19
41241367;Lego Friends Stephanies      ;5702016369427;25.91
41241371;Lego Friends Mias            ;5702016369151;19.43
41241376;Lego Friends Schildkröten    ;5702016370201;12.95
41241378;Lego Friends                 ;5702016370218;25.9
41241383;Lego Friends Olivias         ;5702016394856;6.27
41241384;Lego Friends Andreas         ;5702016419832;4.94
41241385;Lego Friends Emmas           ;5702016419849;4.94
41241386;Lego Friends Stephanies      ;5702016419856;4.94
41241387;Lego Friends Olivias         ;5702016419863;4.94
41241388;Lego Friends Mias            ;5702016468977;4.94
41241619;Lego Brickheadz Darth        ;5702016176605;6.28
41241620;Lego Brickheadz Storm-       ;5702016176612;6.28
41242071;Lego Technic Kompaktor       ;5702016093247;9.56
41242072;Lego Technic ZACK!           ;5702016093254;12.75
41242073;Lego Technic BUMMS!          ;5702016093261;12.75
41242074;Lego Technic Rennyacht       ;5702016093971;19.71
41242075;Lego Technic First           ;5702016116892;26.28
41242084;Lego Technic Absetzkipper    ;5702016093988;6.28
41242088;Lego Technic                 ;5702016396294;6.28
41242089;Lego Technic Rennboot        ;5702016369342;9.56
41242090;Lego Technic                 ;5702016369359;12.75
41242091;Lego Technic Polizei         ;5702016369366;12.75
41242092;Lego Technic                 ;5702016369571;19.71
41242093;Lego Technic Chevrolet       ;5702016369588;26.28
41242095;Lego Technic                 ;5702016368062;54.11
41242096;Lego Technic Porsche         ;5702016369878;104.36
41260137;Lego City Abschleppwagen     ;5702015865234;12.36
41260138;Lego City Rasante            ;5702015865258;18.84
41260139;Lego City Mobile             ;5702015865265;25.51
41260148;Lego City Quad-Rennteam      ;5702015865760;12.36
41260156;Lego City Dschungel-Buggy    ;5702015866026;3.59
41260163;Lego City Küstenwache        ;5702015866309;6.18
41260170;Lego City Offroad-           ;5702016093773;3.59
41260171;Lego City Verfolgung         ;5702016109542;6.18
41260176;Lego City Flucht durch       ;5702016109573;9.27
41260177;Lego City Düsenflieger       ;5702016075151;6.18
41260178;Lego City Raketenauto        ;5702016075168;6.18
41260179;Lego City                    ;5702016077483;12.36
41260180;Lego City Monster-Truck      ;5702016077490;12.36
41260181;Lego City Forsttraktor       ;5702016077506;12.36
41260182;Lego City Pickup und         ;5702016077513;18.85
41260184;Lego City Bergbauteam        ;5702016109504;6.18
41260186;Lego City Schweres           ;5702016109528;25.51
41260190;Lego City Arktis             ;5702016108781;3.59
41260191;Lego City Arktis             ;5702016108798;6.18
41260192;Lego City Arktis             ;5702016109450;12.36
41260193;Lego City Arktis             ;5702016109467;18.85
41260206;Lego City Polizei            ;5702016369816;6.18
41260207;Lego City  Polizei           ;5702016369564;12.36
41260208;Lego City  Polizei           ;5702016369779;18.85
41260209;Lego City  Polizei           ;5702016369922;31.88
41260212;Lego City Feuerwehr          ;5702016369243;6.18
41260213;Lego City Feuerwehr          ;5702016369250;9.27
41260218;Lego City                    ;5702016369502;6.18
41260219;Lego City Frontlader         ;5702016369519;6.18
41260220;Lego City Müllabfuhr         ;5702016369526;12.36
41260221;Lego City Tauchyacht         ;5702016369533;12.36
41260222;Lego City Pistenraupe        ;5702016369540;12.36
41260223;Lego City Transporter        ;5702016369557;18.85
41260224;Lego City Weltraum           ;5702016369946;6.18
41260225;Lego City Weltraum           ;5702016369953;12.36
41260226;Lego City                    ;5702016369960;18.85
41260231;Lego City                    ;5702016370515;12.36
41260236;Lego City  Gerade            ;5702016369786;5.8
41260237;Lego City Kurve              ;5702016369793;5.8
41260239;Lego City Polizei            ;5702016396201;6.18
41260240;Lego City Kajak Abenteuer    ;5702016396188;6.18
41270420;Lego Hidden Side             ;5702016365429;19.71
41270606;Lego Ninjago Movie           ;5702015592437;6.46
41270612;Lego Ninjago Movie Mech-     ;5702015592581;33.31
41270614;Lego Ninjago Movie Jay´s     ;5702015592352;40
41270628;Lego Ninjago Movie           ;5702016110722;6.46
41270629;Lego Ninjago Movie           ;5702016092875;13.1
41270633;Lego Ninjago Spinjitzu       ;5702016110739;6.46
41270634;Lego Ninjago Spinjitzu-      ;5702016110746;6.46
41270635;Lego Ninjago Spinjitzu-      ;5702016110753;6.46
41270636;Lego Ninjago Spinjitzu-      ;5702016110760;6.46
41270637;Lego Ninjago Spinjitzu-      ;5702016110777;4.49
41270638;Lego Ninjago Katana V11      ;5702016108897;12.94
41270639;Lego Ninjago Rennen des      ;5702016108903;19.41
41270641;Lego Ninjago Lloyds          ;5702016109818;26.28
41270644;Lego Ninjago Goldener        ;5702016110784;5.5
41270645;Lego Ninjago Drachen-        ;5702016110791;9.71
41270646;Lego Ninjago Drachen-        ;5702016110807;9.71
41270647;Lego Ninjago Drachen-        ;5702016110814;9.71
41270648;Lego Ninjago Drachen-        ;5702016110821;9.71
41270650;Lego Ninjago                 ;5702016109856;12.94
41270651;Lego Ninjago Duell im        ;5702016109863;12.94
41270659;Lego Ninjago Spinjitzu       ;5702016367270;6.46
41270660;Lego Ninjago Spinjitzu       ;5702016367287;6.46
41270661;Lego Ninjago Spinjitzu       ;5702016367317;6.46
41270662;Lego Ninjago Spinjitzu       ;5702016367324;6.46
41270663;Lego Ninjago Spinjitzu       ;5702016367331;12.93
41270664;Lego Ninjago Spinjitzu       ;5702016367348;12.93
41270665;Lego Ninjago Samurai         ;5702016367355;9.71
41270666;Lego Ninjago Goldener        ;5702016367362;12.95
41270667;Lego Ninjao Kais Feuer       ;5702016367478;19.13
41270669;Lego Ninjago Coles           ;5702016367492;32.85
41270671;Lego Ninjago Angriff des     ;5702016365481;9.71
41270672;Lego Ninjago Coles           ;5702016365498;12.95
41270673;Lego Ninjago ShuriCopter     ;5702016365504;19.13
41270675;Lego Ninjago Katana 4x4      ;5702016365528;32.85
41270680;Lego Ninjago Ninja           ;5702016394429;6.47
41270681;Lego Ninjago Spinjitzu       ;5702016469004;6.47
41270682;Lego Ninjago Spinjitzu       ;5702016469011;6.47
41270683;Lego Ninjago Spinjitzu       ;5702016469028;6.47
41270684;Lego Ninjago Spinjitzu       ;5702016469035;12.95
41270821;Lego The LEGO Movie 2        ;5702016367935;12.95
41270823;Lego The LEGO Movie 2        ;5702016367959;9.71
41270836;Lego The LEGO Movie 2        ;5702016368192;12.95
41272001;Lego Nexo Knights Lances     ;5702016096798;12.75
41272002;Lego Nexo Knights Doppel-    ;5702016093780;12.75
41275160;Lego Star Wars U-Wing        ;5702015866484;6.46
41275167;LEGO SW Bounty Hunter        ;5702015866842;9.7
41275168;Lego Star Wars Yoda´s        ;5702015866859;19.41
41275176;Lego Star Wars Resistance    ;5702015868495;19.99
41275193;Lego Star Wars Millenium     ;5702016109870;6.46
41275194;Lego Star Wars First         ;5702016109887;6.46
41275196;Lego Star Wars A-Wing        ;5702016109900;12.94
41275198;Lego Star Wars Tatooine      ;5702016109924;10.99
41275199;Lego Star Wars General       ;5702016109931;19.43
41275200;Lego Star Wars Ahch-To       ;5702016109948;19.43
41275206;Lego Star Wars Jedi und      ;5702016109993;10.99
41275207;Lego Star Wars Imperial      ;5702016109351;10.99
41275208;Lego Star Wars Yodas         ;5702016109368;19.43
41275214;Lego Star Wars Anakin's      ;5702016110623;19.43
41275223;Lego Star Wars Naboo         ;5702016370096;6.47
41275224;Lego Star Wars Sith          ;5702016370102;6.47
41275225;Lego Star Wars Elite         ;5702016370119;9.71
41275228;Lego Star Wars Escape Pod    ;5702016370379;12.95
41275237;Lego Star Wars Tie           ;5702016370423;12.95
41275877;Lego Speed Champions         ;5702015867733;9.56
41275878;Lego Speed Champions         ;5702015867740;9.56
41275879;Lego Speed Champions         ;5702015867979;9.56
41275884;Lego Speed Champions 1968    ;5702016109054;9.56
41275885;Lego Speed Champions         ;5702016109061;9.56
41275886;Lego Speed Champions         ;5702016110227;9.56
41275887;Lego Speed Champions         ;5702016110258;9.56
41275888;Lego Speed Champions         ;5702016110289;26.28
41275890;Lego Speed Champions         ;5702016370942;9.56
41275891;Lego Speed Champions         ;5702016370959;9.56
41275892;Lego Speed Champions         ;5702016370966;9.56
41275945;Lego Harry Potter Expecto    ;5702016368468;12.75
41275946;Lego Harry Potter Das        ;5702016368673;22.99
41275948;Lego Harry Potter            ;5702016368697;60.88
41275950;Lego Harry Potter Aragogs    ;5702016110333;12.75
41275951;Lego Harry Potter            ;5702016110340;19.13
41275953;Lego Harry Potter Die        ;5702016110364;47.35
41275954;Lego Harry Potter Die        ;5702016110371;67.64
41275956;Lego Harry Potter            ;5702016160277;26.28
41275957;Lego Harry Potter            ;5702016542714;26.28
41275958;Lego Harry Potter Kutsche    ;5702016604122;32.85
41275964;Lego Harry Potter            ;5702016604108;16.15
41275965;Lego Harry Potter Der        ;5702016604139;12.75
41276089;Lego SH Mighty Micros:       ;5702016110524;2.99
41276092;Lego SH Mighty Micros:       ;5702016110494;6.28
41276099;Lego Super Heroes Rhino      ;5702016110432;15.94
41276101;Lego Super Heroes Out-       ;5702016110418;9.56
41276110;Lego DC Batman               ;5702016109030;15.94
41276112;Lego DC Universe Batman      ;5702016109016;67.64
41276113;Lego Marvel Spiderman        ;5702016368666;15.94
41276118;Lego DC Batcycle             ;5702016369120;15.94
41276119;Lego DC Batmobil             ;5702016369137;19.13
41276133;Lego Marvel Spiderman        ;5702016369731;6.28
41276134;Lego Marvel Spiderman        ;5702016369748;19.13
41276137;Lego DC Batman gegen         ;5702016369755;6.28
59021841;Rocks Lollies 26 g           ;59021841;15.2
84198556;Grand Slam Bubble Box        ;84198556;0.8
